Timestamp,Country,Num_Flights,Num_Covid_Cases
4/20/2021,India,250,295158
4/20/2021,Indonesia,34,5549
4/20/2021,"Iran, Islamic Republic of",15,
4/20/2021,Ireland,11,386
4/20/2021,Israel,26,139
4/20/2021,Italy,163,12069
4/20/2021,Jamaica,5,118
4/20/2021,Japan,731,4350
4/20/2021,Jordan,17,2699
4/20/2021,Kazakhstan,90,2831
4/20/2021,Kenya,8,629
4/20/2021,Korea,342,
4/20/2021,Kuwait,16,1371
4/20/2021,Latvia,22,688
4/20/2021,Lebanon,16,1608
4/20/2021,Libya,1,625
4/20/2021,Luxembourg,59,175
4/20/2021,"Macao SAR, China",24,
4/20/2021,Malaysia,36,2341
4/20/2021,Mauritius,3,0
4/20/2021,Mexico,360,4262
4/20/2021,"Moldova, Republic of",1,
4/20/2021,Mongolia,3,1169
4/20/2021,Morocco,17,720
4/20/2021,Netherlands,225,6880
4/20/2021,New Caledonia,1,
4/20/2021,New Zealand,428,2
4/20/2021,Norway,170,314
4/20/2021,Pakistan,17,5499
4/20/2021,Panama,85,275
4/20/2021,Peru,100,11301
4/20/2021,Philippines,18,7361
4/20/2021,Poland,56,9244
4/20/2021,Portugal,63,424
4/20/2021,Qatar,361,885
4/20/2021,Romania,32,2931
4/20/2021,Russian Federation,867,8044
4/20/2021,Saudi Arabia,74,1070
4/20/2021,Serbia,4,2965
4/20/2021,Seychelles,3,47
4/20/2021,Singapore,119,14
4/20/2021,South Africa,93,853
4/20/2021,Spain,251,0
4/20/2021,Sri Lanka,15,367
4/20/2021,Suriname,2,106
4/20/2021,Sweden,164,16692
4/20/2021,Switzerland,42,2141
4/20/2021,Syrian Arab Republic,1,
4/20/2021,"Tanzania, United Republic of",4,
4/20/2021,Thailand,23,1443
4/20/2021,Tunisia,13,2169
4/20/2021,Turkey,910,61028
4/20/2021,Ukraine,27,9060
4/20/2021,United Arab Emirates,355,1903
4/20/2021,United Kingdom,113,2530
4/20/2021,United States,8126,62135
4/20/2021,Uzbekistan,40,243
4/20/2021,Vietnam,253,9
4/21/2021,Algeria,17,182
4/21/2021,Angola,2,222
4/21/2021,Argentina,6,25932
4/21/2021,Australia,319,18
4/21/2021,Austria,97,2523
4/21/2021,Azerbaijan,8,2075
4/21/2021,Bahrain,65,1008
4/21/2021,Bangladesh,11,4280
4/21/2021,Belarus,50,1318
4/21/2021,Belgium,111,5113
4/21/2021,Bolivia,4,1386
4/21/2021,Bosnia and Herzegovina,3,1239
4/21/2021,Brazil,295,73988
4/21/2021,Brunei Darussalam,6,
4/21/2021,Bulgaria,11,2002
4/21/2021,Canada,185,8404
4/21/2021,Chile,34,5214
4/21/2021,China (People's Republic of),2055,7
4/21/2021,Chinese Taipei,243,4
4/21/2021,Colombia,108,17212
4/21/2021,Costa Rica,1,1531
4/21/2021,Croatia,26,3117
4/21/2021,Cuba,2,1006
4/21/2021,Czech Republic,2,3831
4/21/2021,Ecuador,6,1689
4/21/2021,Egypt,46,861
4/21/2021,El Salvador,15,156
4/21/2021,Ethiopia,64,1329
4/21/2021,Fiji,1,1
4/21/2021,Finland,57,286
4/21/2021,France,309,34924
4/21/2021,French Polynesia,17,
4/21/2021,Germany,619,24354
4/21/2021,Greece,48,3010
4/21/2021,"Hong Kong SAR, China",83,
4/21/2021,Iceland,23,12
4/21/2021,Independent State of Papua New Guinea,5,
4/21/2021,India,258,314644
4/21/2021,Indonesia,38,5720
4/21/2021,"Iran, Islamic Republic of",8,
4/21/2021,Ireland,11,398
4/21/2021,Israel,38,135
4/21/2021,Italy,168,13836
4/21/2021,Jamaica,2,83
4/21/2021,Japan,736,5286
4/21/2021,Jordan,19,3209
4/21/2021,Kazakhstan,92,3016
4/21/2021,Kenya,4,965
4/21/2021,Korea,363,
4/21/2021,Kuwait,34,1439
4/21/2021,Latvia,46,759
4/21/2021,Lebanon,9,2082
4/21/2021,Libya,7,594
4/21/2021,Luxembourg,57,285
4/21/2021,"Macao SAR, China",29,
4/21/2021,Malaysia,49,2340
4/21/2021,Malta,6,24
4/21/2021,Mauritius,3,0
4/21/2021,Mexico,365,4639
4/21/2021,"Moldova, Republic of",1,
4/21/2021,Morocco,15,669
4/21/2021,Netherlands,233,8590
4/21/2021,New Zealand,441,1
4/21/2021,Norway,161,795
4/21/2021,Pakistan,25,5857
4/21/2021,Panama,77,359
4/21/2021,Peru,97,0
4/21/2021,Philippines,25,9201
4/21/2021,Poland,84,13922
4/21/2021,Portugal,82,610
4/21/2021,Qatar,375,819
4/21/2021,Romania,57,3006
4/21/2021,Russian Federation,905,8146
4/21/2021,Saudi Arabia,76,1028
4/21/2021,Serbia,5,2864
4/21/2021,Seychelles,2,54
4/21/2021,Singapore,124,15
4/21/2021,South Africa,82,1569
4/21/2021,Spain,287,17718
4/21/2021,Sri Lanka,15,578
4/21/2021,Suriname,4,104
4/21/2021,Sweden,179,7510
4/21/2021,Switzerland,32,2686
4/21/2021,Syrian Arab Republic,2,
4/21/2021,"Tanzania, United Republic of",9,
4/21/2021,Thailand,30,1458
4/21/2021,Tunisia,9,2603
4/21/2021,Turkey,917,61967
4/21/2021,Ukraine,30,12287
4/21/2021,United Arab Emirates,395,1931
4/21/2021,United Kingdom,141,2424
4/21/2021,United States,7934,64248
4/21/2021,Uzbekistan,42,326
4/21/2021,Vietnam,210,12
4/22/2021,Algeria,16,189
4/22/2021,Angola,1,168
4/22/2021,Argentina,9,27216
4/22/2021,Australia,333,44
4/22/2021,Austria,88,2405
4/22/2021,Azerbaijan,11,2047
4/22/2021,Bahrain,59,1036
4/22/2021,Bangladesh,23,4014
4/22/2021,Belarus,51,1170
4/22/2021,Belgium,125,4357
4/22/2021,Bolivia,1,1330
4/22/2021,Bosnia and Herzegovina,1,1256
4/22/2021,Brazil,286,48108
4/22/2021,Brunei Darussalam,5,
4/22/2021,Bulgaria,9,0
4/22/2021,Canada,205,8217
4/22/2021,Chile,37,6917
4/22/2021,China (People's Republic of),2073,33
4/22/2021,Chinese Taipei,243,4
4/22/2021,Colombia,100,19306
4/22/2021,Costa Rica,3,1776
4/22/2021,Croatia,30,2885
4/22/2021,Cuba,2,1207
4/22/2021,Czech Republic,4,2971
4/22/2021,Ecuador,7,2550
4/22/2021,Egypt,46,872
4/22/2021,El Salvador,16,154
4/22/2021,Ethiopia,58,1505
4/22/2021,Fiji,3,8
4/22/2021,Finland,66,233
4/22/2021,France,285,33404
4/22/2021,French Polynesia,17,
4/22/2021,Georgia,3,1226
4/22/2021,Germany,726,31721
4/22/2021,Greece,75,2756
4/22/2021,"Hong Kong SAR, China",98,
4/22/2021,Iceland,27,17
4/22/2021,Independent State of Papua New Guinea,3,
4/22/2021,India,247,332921
4/22/2021,Indonesia,62,6243
4/22/2021,"Iran, Islamic Republic of",12,
4/22/2021,Ireland,21,615
4/22/2021,Israel,74,315
4/22/2021,Italy,159,16046
4/22/2021,Jamaica,3,165
4/22/2021,Japan,741,5492
4/22/2021,Jordan,28,2097
4/22/2021,Kazakhstan,73,3001
4/22/2021,Kenya,6,904
4/22/2021,Korea,336,
4/22/2021,Kuwait,22,1459
4/22/2021,Latvia,29,578
4/22/2021,Lebanon,26,1512
4/22/2021,Libya,5,533
4/22/2021,Luxembourg,72,209
4/22/2021,"Macao SAR, China",24,
4/22/2021,Malaysia,44,2875
4/22/2021,Malta,4,33
4/22/2021,Mauritius,1,0
4/22/2021,Mexico,389,3708
4/22/2021,"Moldova, Republic of",7,
4/22/2021,Mongolia,1,1328
4/22/2021,Morocco,17,600
4/22/2021,Mozambique,2,86
4/22/2021,Netherlands,253,9682
4/22/2021,New Caledonia,1,
4/22/2021,New Zealand,471,0
4/22/2021,Norway,163,444
4/22/2021,Pakistan,25,5870
4/22/2021,Panama,79,314
4/22/2021,Peru,109,15518
4/22/2021,Philippines,24,8742
4/22/2021,Poland,88,12763
4/22/2021,Portugal,104,636
4/22/2021,Qatar,381,800
4/22/2021,Romania,47,2989
4/22/2021,Russian Federation,992,8874
4/22/2021,Saudi Arabia,70,1055
4/22/2021,Serbia,2,2719
4/22/2021,Singapore,129,24
4/22/2021,South Africa,90,1413
4/22/2021,Spain,309,10814
4/22/2021,Sri Lanka,21,672
4/22/2021,Suriname,4,74
4/22/2021,Sweden,212,7736
4/22/2021,Switzerland,53,2265
4/22/2021,Syrian Arab Republic,1,
4/22/2021,"Tanzania, United Republic of",4,
4/22/2021,Thailand,32,1470
4/22/2021,Tunisia,13,2305
4/22/2021,Turkey,1029,54791
4/22/2021,Ukraine,33,16357
4/22/2021,United Arab Emirates,415,2081
4/22/2021,United Kingdom,139,2766
4/22/2021,United States,8541,66901
4/22/2021,Uzbekistan,41,384
4/22/2021,Vietnam,239,12
4/22/2021,Yemen,1,60
4/23/2021,Algeria,22,199
4/23/2021,Antigua and Barbuda,2,5
4/23/2021,Argentina,8,27884
4/23/2021,Australia,260,15
4/23/2021,Austria,109,2329
4/23/2021,Azerbaijan,7,1809
4/23/2021,Bahrain,49,1053
4/23/2021,Bangladesh,27,3629
4/23/2021,Belarus,70,1735
4/23/2021,Belgium,125,3581
4/23/2021,Bolivia,2,1501
4/23/2021,Brazil,309,69281
4/23/2021,Brunei Darussalam,4,
4/23/2021,Bulgaria,14,3389
4/23/2021,Canada,193,8621
4/23/2021,Chile,44,7582
4/23/2021,China (People's Republic of),1982,18
4/23/2021,Chinese Taipei,241,4
4/23/2021,Colombia,114,19925
4/23/2021,Costa Rica,1,1656
4/23/2021,Croatia,42,2529
4/23/2021,Czech Republic,2,2629
4/23/2021,Ecuador,10,5913
4/23/2021,Egypt,56,884
4/23/2021,El Salvador,17,157
4/23/2021,Ethiopia,56,1303
4/23/2021,Fiji,3,0
4/23/2021,Finland,73,256
4/23/2021,France,341,32340
4/23/2021,French Polynesia,20,
4/23/2021,Germany,710,22262
4/23/2021,Greece,74,2739
4/23/2021,"Hong Kong SAR, China",96,
4/23/2021,Iceland,25,11
4/23/2021,Independent State of Papua New Guinea,3,
4/23/2021,India,245,346786
4/23/2021,Indonesia,67,5436
4/23/2021,"Iran, Islamic Republic of",14,
4/23/2021,Ireland,27,433
4/23/2021,Israel,30,85
4/23/2021,Italy,138,14758
4/23/2021,Jamaica,5,140
4/23/2021,Japan,781,5104
4/23/2021,Jordan,18,1677
4/23/2021,Kazakhstan,104,2930
4/23/2021,Kenya,20,773
4/23/2021,Korea,331,
4/23/2021,Kuwait,16,1432
4/23/2021,Latvia,37,683
4/23/2021,Lebanon,15,1504
4/23/2021,Libya,6,536
4/23/2021,Luxembourg,80,194
4/23/2021,"Macao SAR, China",29,
4/23/2021,Malaysia,59,2847
4/23/2021,Malta,14,33
4/23/2021,Mauritius,1,3
4/23/2021,Mexico,394,3911
4/23/2021,"Moldova, Republic of",4,
4/23/2021,Mongolia,1,2527
4/23/2021,Morocco,19,592
4/23/2021,Netherlands,280,9284
4/23/2021,New Caledonia,1,
4/23/2021,New Zealand,481,0
4/23/2021,Norway,179,480
4/23/2021,Pakistan,31,5908
4/23/2021,Panama,79,366
4/23/2021,Peru,108,11049
4/23/2021,Philippines,16,8691
4/23/2021,Poland,98,10866
4/23/2021,Portugal,121,506
4/23/2021,Qatar,388,798
4/23/2021,Romania,60,2523
4/23/2021,Russian Federation,997,8717
4/23/2021,Saudi Arabia,57,1098
4/23/2021,Serbia,1,2384
4/23/2021,Seychelles,2,0
4/23/2021,Singapore,129,39
4/23/2021,South Africa,100,1637
4/23/2021,Spain,319,11731
4/23/2021,Sri Lanka,21,796
4/23/2021,Sweden,239,6267
4/23/2021,Switzerland,80,2113
4/23/2021,Syrian Arab Republic,3,
4/23/2021,"Tanzania, United Republic of",4,
4/23/2021,Thailand,23,2070
4/23/2021,Tunisia,19,2205
4/23/2021,Turkey,1125,49438
4/23/2021,Ukraine,50,14400
4/23/2021,United Arab Emirates,400,1973
4/23/2021,United Kingdom,150,2754
4/23/2021,United States,8631,63192
4/23/2021,Uzbekistan,38,345
4/23/2021,Vietnam,254,6
4/23/2021,Yemen,3,36
4/24/2021,Algeria,17,174
4/24/2021,Angola,1,213
4/24/2021,Antigua and Barbuda,2,5
4/24/2021,Argentina,14,21220
4/24/2021,Australia,183,10
4/24/2021,Austria,62,2131
4/24/2021,Azerbaijan,6,1676
4/24/2021,Bahrain,49,1081
4/24/2021,Bangladesh,35,2697
4/24/2021,Belarus,66,1453
4/24/2021,Belgium,66,3934
4/24/2021,Bolivia,2,1293
4/24/2021,Brazil,305,63781
4/24/2021,Bulgaria,8,798
4/24/2021,Canada,179,7516
4/24/2021,Chile,39,6909
4/24/2021,China (People's Republic of),1830,16
4/24/2021,Chinese Taipei,219,7
4/24/2021,Colombia,97,16730
4/24/2021,Costa Rica,2,1830
4/24/2021,Croatia,24,2535
4/24/2021,Czech Republic,2,2607
4/24/2021,Ecuador,5,1448
4/24/2021,Egypt,70,912
4/24/2021,El Salvador,13,150
4/24/2021,Ethiopia,74,1663
4/24/2021,Fiji,4,1
4/24/2021,Finland,60,255
4/24/2021,France,272,32642
4/24/2021,French Polynesia,18,
4/24/2021,Georgia,2,1250
4/24/2021,Germany,574,14422
4/24/2021,Greece,87,2596
4/24/2021,"Hong Kong SAR, China",90,
4/24/2021,Iceland,20,0
4/24/2021,Independent State of Papua New Guinea,3,
4/24/2021,India,245,349691
4/24/2021,Indonesia,72,4544
4/24/2021,"Iran, Islamic Republic of",18,
4/24/2021,Ireland,10,461
4/24/2021,Israel,31,82
4/24/2021,Italy,161,13814
4/24/2021,Jamaica,5,225
4/24/2021,Japan,768,5595
4/24/2021,Jordan,16,1259
4/24/2021,Kazakhstan,95,2916
4/24/2021,Kenya,25,1153
4/24/2021,Korea,330,
4/24/2021,Kuwait,33,1206
4/24/2021,Latvia,27,711
4/24/2021,Lebanon,18,1511
4/24/2021,Luxembourg,80,0
4/24/2021,"Macao SAR, China",23,
4/24/2021,Malaysia,48,2717
4/24/2021,Malta,2,20
4/24/2021,Mauritius,1,0
4/24/2021,Mexico,376,3308
4/24/2021,"Moldova, Republic of",12,
4/24/2021,Morocco,26,507
4/24/2021,Netherlands,286,8107
4/24/2021,New Caledonia,2,
4/24/2021,New Zealand,288,1
4/24/2021,Norway,47,329
4/24/2021,Pakistan,25,5611
4/24/2021,Panama,85,338
4/24/2021,Peru,85,8495
4/24/2021,Philippines,33,9640
4/24/2021,Poland,69,9510
4/24/2021,Portugal,155,567
4/24/2021,Qatar,383,718
4/24/2021,Romania,33,2201
4/24/2021,Russian Federation,1074,8698
4/24/2021,Saudi Arabia,74,1072
4/24/2021,Singapore,129,23
4/24/2021,South Africa,80,1385
4/24/2021,Spain,287,0
4/24/2021,Sri Lanka,13,1068
4/24/2021,Sweden,76,0
4/24/2021,Switzerland,98,0
4/24/2021,Syrian Arab Republic,5,
4/24/2021,"Tanzania, United Republic of",3,
4/24/2021,Thailand,20,2839
4/24/2021,Tunisia,19,2229
4/24/2021,Turkey,888,40596
4/24/2021,Ukraine,48,12841
4/24/2021,United Arab Emirates,427,2080
4/24/2021,United Kingdom,137,2122
4/24/2021,United States,7652,54289
4/24/2021,Uzbekistan,44,399
4/24/2021,Vanuatu,2,0
4/24/2021,Vietnam,263,3
4/24/2021,Yemen,3,49
4/25/2021,Algeria,17,186
4/25/2021,Angola,1,117
4/25/2021,Antigua and Barbuda,2,0
4/25/2021,Argentina,17,15012
4/25/2021,Australia,231,17
4/25/2021,Austria,101,2025
4/25/2021,Azerbaijan,8,1541
4/25/2021,Bahrain,67,1035
4/25/2021,Bangladesh,25,2922
4/25/2021,Belarus,73,1276
4/25/2021,Belgium,37,2377
4/25/2021,Bolivia,4,474
4/25/2021,Brazil,264,33641
4/25/2021,Bulgaria,15,400
4/25/2021,Canada,148,6859
4/25/2021,Cape Verde,1,
4/25/2021,Chile,32,6725
4/25/2021,China (People's Republic of),1775,17
4/25/2021,Chinese Taipei,218,3
4/25/2021,Colombia,96,17190
4/25/2021,Costa Rica,2,0
4/25/2021,Croatia,38,1254
4/25/2021,Czech Republic,6,1315
4/25/2021,Ecuador,7,608
4/25/2021,Egypt,41,953
4/25/2021,El Salvador,17,0
4/25/2021,Ethiopia,69,1324
4/25/2021,Finland,78,154
4/25/2021,France,330,24505
4/25/2021,French Polynesia,13,
4/25/2021,Georgia,1,966
4/25/2021,Germany,554,15399
4/25/2021,Greece,84,1399
4/25/2021,"Hong Kong SAR, China",80,
4/25/2021,Iceland,30,0
4/25/2021,Independent State of Papua New Guinea,4,
4/25/2021,India,230,352991
4/25/2021,Indonesia,61,4402
4/25/2021,"Iran, Islamic Republic of",25,
4/25/2021,Ireland,24,429
4/25/2021,Israel,77,50
4/25/2021,Italy,169,13157
4/25/2021,Jamaica,4,137
4/25/2021,Japan,766,4599
4/25/2021,Jordan,20,1731
4/25/2021,Kazakhstan,101,2741
4/25/2021,Kenya,30,469
4/25/2021,Korea,343,
4/25/2021,Kuwait,30,1545
4/25/2021,Latvia,46,361
4/25/2021,Lebanon,22,1324
4/25/2021,Libya,6,534
4/25/2021,Luxembourg,90,0
4/25/2021,"Macao SAR, China",29,
4/25/2021,Malaysia,49,2690
4/25/2021,Malta,10,25
4/25/2021,Mauritius,1,0
4/25/2021,Mexico,357,1653
4/25/2021,"Moldova, Republic of",10,
4/25/2021,Mongolia,2,856
4/25/2021,Morocco,33,326
4/25/2021,Netherlands,275,8061
4/25/2021,New Caledonia,1,
4/25/2021,New Zealand,430,0
4/25/2021,Norway,118,222
4/25/2021,Pakistan,23,4825
4/25/2021,Panama,86,271
4/25/2021,Peru,89,7425
4/25/2021,Philippines,21,8143
4/25/2021,Poland,101,7224
4/25/2021,Portugal,145,478
4/25/2021,Qatar,395,705
4/25/2021,Romania,46,1542
4/25/2021,Russian Federation,1055,8652
4/25/2021,Saudi Arabia,70,953
4/25/2021,Serbia,3,1695
4/25/2021,Singapore,130,40
4/25/2021,South Africa,78,1101
4/25/2021,Spain,302,0
4/25/2021,Sri Lanka,11,793
4/25/2021,Sweden,204,0
4/25/2021,Switzerland,100,0
4/25/2021,Syrian Arab Republic,1,
4/25/2021,"Tanzania, United Republic of",9,
4/25/2021,Thailand,25,2438
4/25/2021,Tunisia,28,1770
4/25/2021,Turkey,1003,38553
4/25/2021,Ukraine,44,8058
4/25/2021,United Arab Emirates,401,1813
4/25/2021,United Kingdom,151,1733
4/25/2021,United States,7319,34141
4/25/2021,Uzbekistan,43,348
4/25/2021,Vanuatu,2,0
4/25/2021,Vietnam,309,10
4/26/2021,Algeria,14,190
4/26/2021,Antigua and Barbuda,1,1
4/26/2021,Argentina,8,18793
4/26/2021,Australia,289,37
4/26/2021,Austria,113,1566
4/26/2021,Azerbaijan,7,806
4/26/2021,Bahrain,50,1206
4/26/2021,Bangladesh,34,3306
4/26/2021,Belarus,44,896
4/26/2021,Belgium,122,1670
4/26/2021,Bolivia,1,1119
4/26/2021,Bosnia and Herzegovina,3,1238
4/26/2021,Brazil,368,32398
4/26/2021,Bulgaria,7,1759
4/26/2021,Canada,159,9010
4/26/2021,Chile,39,6078
4/26/2021,China (People's Republic of),1771,15
4/26/2021,Chinese Taipei,188,4
4/26/2021,Colombia,110,12839
4/26/2021,Croatia,32,410
4/26/2021,Cyprus,1,773
4/26/2021,Ecuador,8,1413
4/26/2021,Egypt,29,991
4/26/2021,El Salvador,13,0
4/26/2021,Ethiopia,58,841
4/26/2021,Fiji,3,12
4/26/2021,Finland,68,140
4/26/2021,France,336,5957
4/26/2021,French Polynesia,15,
4/26/2021,Germany,579,5961
4/26/2021,Greece,65,1307
4/26/2021,"Hong Kong SAR, China",63,
4/26/2021,Iceland,24,39
4/26/2021,Independent State of Papua New Guinea,4,
4/26/2021,India,217,323023
4/26/2021,Indonesia,65,5944
4/26/2021,"Iran, Islamic Republic of",33,
4/26/2021,Ireland,22,436
4/26/2021,Israel,55,83
4/26/2021,Italy,178,8440
4/26/2021,Jamaica,2,141
4/26/2021,Japan,685,3314
4/26/2021,Jordan,17,2386
4/26/2021,Kazakhstan,82,2296
4/26/2021,Kenya,33,194
4/26/2021,Korea,283,
4/26/2021,Kuwait,19,1286
4/26/2021,Latvia,25,220
4/26/2021,Lebanon,19,642
4/26/2021,Libya,5,467
4/26/2021,Luxembourg,77,367
4/26/2021,"Macao SAR, China",26,
4/26/2021,Madagascar,2,299
4/26/2021,Malaysia,21,2776
4/26/2021,Malta,14,15
4/26/2021,Mauritius,4,0
4/26/2021,Mexico,390,1143
4/26/2021,"Moldova, Republic of",6,
4/26/2021,Morocco,20,102
4/26/2021,Netherlands,271,6232
4/26/2021,New Caledonia,1,
4/26/2021,New Zealand,477,8
4/26/2021,Norway,166,550
4/26/2021,Oman,1,1454
4/26/2021,Pakistan,27,4487
4/26/2021,Panama,70,198
4/26/2021,Peru,106,6611
4/26/2021,Philippines,25,8905
4/26/2021,Poland,111,3467
4/26/2021,Portugal,120,196
4/26/2021,Qatar,363,703
4/26/2021,Romania,52,1256
4/26/2021,Russian Federation,1005,8681
4/26/2021,Saudi Arabia,77,958
4/26/2021,Serbia,3,1987
4/26/2021,Seychelles,1,124
4/26/2021,Singapore,103,45
4/26/2021,South Africa,86,849
4/26/2021,Spain,315,19852
4/26/2021,Sri Lanka,15,997
4/26/2021,Sweden,221,0
4/26/2021,Switzerland,63,5313
4/26/2021,"Tanzania, United Republic of",1,
4/26/2021,Thailand,22,2048
4/26/2021,Tunisia,15,1285
4/26/2021,Turkey,998,37312
4/26/2021,Ukraine,41,5184
4/26/2021,United Arab Emirates,342,1759
4/26/2021,United Kingdom,124,2119
4/26/2021,United States,7531,43133
4/26/2021,Uzbekistan,43,328
4/26/2021,Vanuatu,3,0
4/26/2021,Vietnam,290,9
4/27/2021,Algeria,14,232
4/27/2021,Angola,2,232
4/27/2021,Argentina,6,25495
4/27/2021,Australia,301,33
4/27/2021,Austria,24,1625
4/27/2021,Azerbaijan,7,1307
4/27/2021,Bahrain,54,972
4/27/2021,Bangladesh,28,3031
4/27/2021,Belarus,58,823
4/27/2021,Belgium,124,2946
4/27/2021,Bolivia,2,1480
4/27/2021,Brazil,286,75844
4/27/2021,Brunei Darussalam,7,
4/27/2021,Bulgaria,6,1850
4/27/2021,Canada,177,7257
4/27/2021,Chile,26,4158
4/27/2021,China (People's Republic of),1670,20
4/27/2021,Chinese Taipei,198,6
4/27/2021,Colombia,101,17578
4/27/2021,Croatia,30,1797
4/27/2021,Ecuador,6,554
4/27/2021,Egypt,48,1003
4/27/2021,El Salvador,12,454
4/27/2021,Ethiopia,75,924
4/27/2021,Fiji,4,6
4/27/2021,Finland,59,242
4/27/2021,France,259,30324
4/27/2021,French Polynesia,13,
4/27/2021,Georgia,2,1578
4/27/2021,Germany,567,25911
4/27/2021,Greece,55,3287
4/27/2021,"Hong Kong SAR, China",80,
4/27/2021,Iceland,22,18
4/27/2021,Independent State of Papua New Guinea,3,
4/27/2021,India,189,360927
4/27/2021,Indonesia,60,4656
4/27/2021,"Iran, Islamic Republic of",42,
4/27/2021,Ireland,18,420
4/27/2021,Israel,28,110
4/27/2021,Italy,157,10398
4/27/2021,Jamaica,7,67
4/27/2021,Japan,723,4961
4/27/2021,Jordan,22,1815
4/27/2021,Kazakhstan,78,2838
4/27/2021,Kenya,19,511
4/27/2021,Korea,295,
4/27/2021,Kuwait,31,1446
4/27/2021,Latvia,23,596
4/27/2021,Lebanon,17,1182
4/27/2021,Libya,3,501
4/27/2021,Luxembourg,61,220
4/27/2021,"Macao SAR, China",24,
4/27/2021,Malaysia,30,2733
4/27/2021,Mexico,338,3592
4/27/2021,"Moldova, Republic of",7,
4/27/2021,Mongolia,2,1098
4/27/2021,Morocco,11,507
4/27/2021,Netherlands,237,5369
4/27/2021,New Caledonia,4,
4/27/2021,New Zealand,444,0
4/27/2021,Norway,174,524
4/27/2021,Pakistan,26,5292
4/27/2021,Panama,81,368
4/27/2021,Peru,104,0
4/27/2021,Philippines,20,7190
4/27/2021,Poland,56,5711
4/27/2021,Portugal,66,353
4/27/2021,Qatar,364,695
4/27/2021,Romania,25,2019
4/27/2021,Russian Federation,981,7931
4/27/2021,Saudi Arabia,69,1045
4/27/2021,Serbia,3,2145
4/27/2021,Seychelles,2,282
4/27/2021,Singapore,115,12
4/27/2021,South Africa,73,880
4/27/2021,Spain,246,7665
4/27/2021,Sri Lanka,19,1111
4/27/2021,Suriname,1,76
4/27/2021,Sweden,156,14911
4/27/2021,Switzerland,38,2135
4/27/2021,"Tanzania, United Republic of",5,
4/27/2021,Thailand,18,2180
4/27/2021,Tunisia,7,1957
4/27/2021,Turkey,847,43301
4/27/2021,Ukraine,36,8037
4/27/2021,United Arab Emirates,331,2094
4/27/2021,United Kingdom,113,2697
4/27/2021,United States,8116,52352
4/27/2021,Uzbekistan,48,275
4/27/2021,Vanuatu,1,0
4/27/2021,Vietnam,326,5
4/27/2021,Yemen,2,37
4/28/2021,Algeria,19,236
4/28/2021,Angola,1,226
4/28/2021,Argentina,14,23718
4/28/2021,Australia,306,23
4/28/2021,Austria,105,2340
4/28/2021,Azerbaijan,7,1402
4/28/2021,Bahrain,69,1111
4/28/2021,Bangladesh,14,2955
4/28/2021,Belarus,61,1255
4/28/2021,Belgium,113,3925
4/28/2021,Bosnia and Herzegovina,2,646
4/28/2021,Brazil,281,77279
4/28/2021,Brunei Darussalam,8,
4/28/2021,Bulgaria,10,1382
4/28/2021,Canada,190,7722
4/28/2021,Chile,37,4499
4/28/2021,China (People's Republic of),1776,27
4/28/2021,Chinese Taipei,222,6
4/28/2021,Colombia,67,19745
4/28/2021,Croatia,28,2904
4/28/2021,Czech Republic,4,3256
4/28/2021,Ecuador,6,2333
4/28/2021,Egypt,53,1011
4/28/2021,El Salvador,19,0
4/28/2021,Ethiopia,73,1244
4/28/2021,Fiji,1,2
4/28/2021,Finland,61,229
4/28/2021,France,304,31542
4/28/2021,French Polynesia,10,
4/28/2021,Georgia,1,1551
4/28/2021,Germany,628,28263
4/28/2021,Greece,81,2770
4/28/2021,"Hong Kong SAR, China",93,
4/28/2021,Iceland,27,9
4/28/2021,Independent State of Papua New Guinea,2,
4/28/2021,India,238,379308
4/28/2021,Indonesia,59,5241
4/28/2021,"Iran, Islamic Republic of",27,
4/28/2021,Ireland,11,368
4/28/2021,Israel,44,106
4/28/2021,Italy,181,13382
4/28/2021,Jamaica,3,80
4/28/2021,Japan,817,5783
4/28/2021,Jordan,21,1910
4/28/2021,Kazakhstan,81,2995
4/28/2021,Kenya,28,834
4/28/2021,Korea,356,
4/28/2021,Kuwait,46,1464
4/28/2021,Latvia,34,967
4/28/2021,Lebanon,15,1478
4/28/2021,Libya,5,447
4/28/2021,Luxembourg,63,232
4/28/2021,"Macao SAR, China",28,
4/28/2021,Malaysia,53,3142
4/28/2021,Malta,6,15
4/28/2021,Mauritius,2,0
4/28/2021,Mexico,356,3818
4/28/2021,"Moldova, Republic of",5,
4/28/2021,Mongolia,1,1171
4/28/2021,Morocco,15,493
4/28/2021,Netherlands,263,8670
4/28/2021,New Caledonia,1,
4/28/2021,New Zealand,455,4
4/28/2021,Norway,176,470
4/28/2021,Oman,2,928
4/28/2021,Pakistan,20,5480
4/28/2021,Panama,76,362
4/28/2021,Peru,101,15153
4/28/2021,Philippines,33,6877
4/28/2021,Poland,97,8893
4/28/2021,Portugal,86,572
4/28/2021,Qatar,375,690
4/28/2021,Romania,60,2240
4/28/2021,Russian Federation,1020,7729
4/28/2021,Saudi Arabia,109,1062
4/28/2021,Serbia,5,2138
4/28/2021,Seychelles,2,78
4/28/2021,Singapore,125,23
4/28/2021,South Africa,77,1250
4/28/2021,Spain,271,8665
4/28/2021,Sri Lanka,21,1466
4/28/2021,Suriname,4,61
4/28/2021,Sweden,173,7266
4/28/2021,Switzerland,33,2120
4/28/2021,Syrian Arab Republic,1,
