Timestamp,Country,Num_Flights,Num_Covid_Cases
2020-01-29,Malta,11,0.0
2020-01-29,Mauritius,1,0.0
2020-01-29,Mexico,7,0.0
2020-01-29,Morocco,7,0.0
2020-01-29,Netherlands,245,0.0
2020-01-29,New Zealand,91,0.0
2020-01-29,Norway,1,0.0
2020-01-29,Pakistan,1,0.0
2020-01-29,Panama,12,0.0
2020-01-29,Peru,8,0.0
2020-01-29,Philippines,38,0.0
2020-01-29,Poland,75,0.0
2020-01-29,Portugal,83,0.0
2020-01-29,Qatar,105,0.0
2020-01-29,Romania,7,0.0
2020-01-29,Russian Federation,233,0.0
2020-01-29,Saudi Arabia,11,0.0
2020-01-29,Singapore,166,0.0
2020-01-29,South Africa,12,0.0
2020-01-29,Spain,100,0.0
2020-01-29,Sri Lanka,18,0.0
2020-01-29,Sweden,145,0.0
2020-01-29,Switzerland,156,0.0
2020-01-29,Thailand,61,0.0
2020-01-29,Tunisia,1,0.0
2020-01-29,Turkey,46,0.0
2020-01-29,Ukraine,17,0.0
2020-01-29,United Arab Emirates,214,4.0
2020-01-29,United Kingdom,390,0.0
2020-01-29,United States,3527,1.0
2020-01-29,Vietnam,2,0.0
2020-01-30,Algeria,35,0.0
2020-01-30,Antigua and Barbuda,7,0.0
2020-01-30,Argentina,24,0.0
2020-01-30,Australia,288,3.0
2020-01-30,Austria,129,0.0
2020-01-30,Azerbaijan,1,0.0
2020-01-30,Bahrain,7,0.0
2020-01-30,Belarus,54,0.0
2020-01-30,Belgium,84,0.0
2020-01-30,Bolivia,2,0.0
2020-01-30,Brazil,144,0.0
2020-01-30,Brunei Darussalam,17,
2020-01-30,Canada,246,0.0
2020-01-30,Cape Verde,1,
2020-01-30,Chile,5,0.0
2020-01-30,China (People's Republic of),23,2054.0
2020-01-30,Chinese Taipei,75,1.0
2020-01-30,Colombia,14,0.0
2020-01-30,Croatia,23,0.0
2020-01-30,Czech Republic,15,0.0
2020-01-30,Ecuador,1,0.0
2020-01-30,Egypt,4,0.0
2020-01-30,El Salvador,5,0.0
2020-01-30,Ethiopia,3,0.0
2020-01-30,Fiji,1,0.0
2020-01-30,Finland,1,0.0
2020-01-30,France,429,0.0
2020-01-30,French Polynesia,2,
2020-01-30,Germany,1070,0.0
2020-01-30,Greece,29,0.0
2020-01-30,"Hong Kong SAR, China",196,
2020-01-30,Iceland,25,0.0
2020-01-30,India,25,1.0
2020-01-30,Indonesia,3,0.0
2020-01-30,"Iran, Islamic Republic of",1,
2020-01-30,Ireland,59,0.0
2020-01-30,Israel,25,0.0
2020-01-30,Italy,212,0.0
